"학교명",학교 영문명,본분교구분명,대학구분명,학교구분명,설립형태구분명,시도코드,시도명,소재지도로명주소,소재지지번주소,도로명우편번호,소재지우편번호,홈페이지주소,대표전화번호,대표팩스번호,설립일자,기준연도,데이터기준일자
"청주교육대학교 교육대학원",Graduate School Of Education Cheongju University,본교,대학원,특수대학원,국립,43,충청북도,"충청북도 청주시 서원구 청남로 2065 (수곡동, 청주교육대학교)",,28690,,CJG.CJE.AC.KR,043-299-0650,043-299-0654,1995-11-10,2022,2022-12-21
"청주대학교 교육대학원",Graduate School Of Education Cheongju University,본교,대학원,특수대학원,사립,43,충청북도,"충청북도 청주시 청원구 대성로 298 (내덕동, 청주대학교)",,28503,,www.cju.ac.kr,043-229-8722,043-229-8730,1994-10-21,2022,2022-12-21
"청주대학교 보건의료대학원",Graduate School Of Health Sciences Cheongju University,본교,대학원,특수대학원,사립,43,충청북도,"충청북도 청주시 청원구 대성로 298 (내덕동, 청주대학교)",,28503,,www.cju.ac.kr,043-229-8722,043-229-8730,2014-12-12,2022,2022-12-21
"청주대학교 사회복지공공정책대학원",Graduate School Of Social Welfare Public Policy Cheongju University,본교,대학원,특수대학원,사립,43,충청북도,"충청북도 청주시 청원구 대성로 298 (내덕동, 청주대학교)",,28503,,www.cju.ac.kr,043-229-8725,043-229-8730,2017-12-28,2022,2022-12-21
"청주대학교 사회복지행정대학원",Graduate School Of Social Welfare And Public Administration Cheongju University,본교,대학원,특수대학원,사립,43,충청북도,"충청북도 청주시 청원구 대성로 298 (내덕동, 청주대학교)",,28503,,,043-229-8722,043-229-8030,2003-09-29,2022,2022-12-21
"청주대학교 산업경영대학원",Graduate School Of Industrial Engineering & Business Administration Cheongju University,본교,대학원,특수대학원,사립,43,충청북도,"충청북도 청주시 청원구 대성로 298 (내덕동, 청주대학교)",,28503,,www.cju.ac.kr,043-229-8722,043-229-8730,1987-11-09,2022,2022-12-21
"청주대학교 예술대학원",Graduate School Of Art Cheongju University,본교,대학원,특수대학원,사립,43,충청북도,"충청북도 청주시 청원구 대성로 298 (내덕동, 청주대학교)",,28503,,www.cju.ac.kr,043-229-8726,043-229-8730,2017-12-28,2022,2022-12-21
"청주대학교 융합신기술대학원",Graduate School Of Fusion New Technology Cheongju University,본교,대학원,특수대학원,사립,43,충청북도,"충청북도 청주시 청원구 대성로 298 (내덕동, 청주대학교)",,28503,,www.cju.ac.kjr,043-229-8725,043-229-8730,2017-12-28,2022,2022-12-21
"청주대학교 일반대학원",Graduate School Of Cheongju University,본교,대학원,일반대학원,사립,43,충청북도,"충청북도 청주시 청원구 대성로 298 (내덕동, 청주대학교)",,28503,,www.cju.ac.kr,043-229-8721,043-229-8730,1954-04-20,2022,2022-12-21
"초당대학교 산업대학원",Chodang Graduate University,본교,대학원,특수대학원,사립,46,전라남도,"전라남도 무안군 무안읍 무안로 380 (성남리, 초당대학교)",,58530,,www.chodang.ac.kr,061-450-1881,061-450-1883,2012-03-02,2022,2022-12-21
"초당대학교 산업대학원(산업대)",Chodang Graduate University,본교,대학원,특수대학원,사립,46,전라남도,"전라남도 무안군 무안읍 무안로 380 (성남리, 초당대학교)",,58530,,www.chodang.ac.kr,061-450-1026,061-453-4567,1997-12-09,2022,2022-12-21
"초당대학교 일반대학원",Chodang Graduate University,본교,대학원,일반대학원,사립,46,전라남도,"전라남도 무안군 무안읍 무안로 380 (성남리, 초당대학교)",,58530,,www.chodang.ac.kr,061-450-1881,061-450-1883,2012-03-02,2022,2022-12-21
"총신대학교 교육대학원",Graduate school of Education,본교,대학원,특수대학원,사립,11,서울특별시,"서울특별시 동작구 사당로 143 (사당동, 총신대학교)",,06988,,www.chongshin.ac.kr,02-3479-0275,02-3479-0268,1995-10-23,2022,2022-12-21
"총신대학교 교회음악대학원",Graduate School of Church Music,본교,대학원,특수대학원,사립,11,서울특별시,"서울특별시 동작구 사당로 143 (사당동, 총신대학교)",,06988,,www.chongshin.ac.kr,02-3479-0275,02-3479-0268,2014-03-01,2022,2022-12-21
"총신대학교 목회신학대학원",Graduate School of Pastoral Ministry,본교,대학원,전문대학원,사립,11,서울특별시,"서울특별시 동작구 사당로 143 (사당동, 총신대학교)",,06988,,www.chongshin.ac.kr,02-3479-0275,02-3479-0268,2000-07-18,2022,2022-12-21
"총신대학교 사회복지대학원",Graduate School of Social Work,본교,대학원,특수대학원,사립,11,서울특별시,"서울특별시 동작구 사당로 143 (사당동, 총신대학교)",,06988,,www.chongshin.ac.kr,02-3479-0274,02-3479-0268,2002-03-04,2022,2022-12-21
"총신대학교 상담대학원",Graduate School of Biblical Counseling,본교,대학원,특수대학원,사립,11,서울특별시,"서울특별시 동작구 사당로 143 (사당동, 총신대학교)",,06988,,www.chongshin.ac.kr,02-3479-0275,02-3479-0268,2002-03-04,2022,2022-12-21
"총신대학교 선교대학원",Graduate School of Intercultural Studies,본교,대학원,특수대학원,사립,11,서울특별시,"서울특별시 동작구 사당로 143 (사당동, 총신대학교)",,06988,,www.chongshin.ac.kr,02-3479-0275,02-3479-0268,1996-11-02,2022,2022-12-21
"총신대학교 신학대학원",Chongshin Theological Seminary,본교,대학원,특수대학원,사립,41,경기도,"경기도 용인시 처인구 양지면 학촌로 110 (제일리, 총신대학교신학대학원)",,17157,,www.chongshin.ac.kr,031-679-1700,031-338-3288,1980-11-03,2022,2022-12-21
"총신대학교 일반대학원",Graduate School,본교,대학원,일반대학원,사립,11,서울특별시,"서울특별시 동작구 사당로 143 (사당동, 총신대학교)",,06988,,www.chongshin.ac.kr,02-3479-0274,02-3479-0268,1978-02-15,2022,2022-12-21
"총신대학교 통일개발대학원",Graduate school of Korean Unification and Development,본교,대학원,특수대학원,사립,11,서울특별시,서울특별시 동작구 사당로 143(사당동),,06988,,www.chongshin.ac.kr,02-3479-0274,02-3479-0268,2021-03-01,2022,2022-12-21
"총신대학교 평화통일개발대학원",Graduate school of Korean Unification and Development,본교,대학원,특수대학원,사립,11,서울특별시,서울특별시 동작구 사당로 143 (사당동),,06988,,www.chongshin.ac.kr,02-3479-0274,02-3479-0268,2021-03-01,2022,2022-12-21
"추계예술대학교 교육대학원",Graduate School Of Education Chugye University For The Arts,본교,대학원,특수대학원,사립,11,서울특별시,"서울특별시 서대문구 북아현로11가길 7 (북아현동, 추계예술대학교)",,03762,,grad.chugye.ac.kr,02-362-5900,02-365-6985,2000-10-25,2022,2022-12-21
"추계예술대학교 문화예술경영대학원",Graduate School Of Culture And Arts Management Chugye University For The Arts,본교,대학원,특수대학원,사립,11,서울특별시,"서울특별시 서대문구 북아현로11가길 7 (북아현동, 추계예술대학교)",,03762,,grad.chugye.ac.kr,02-362-5900,02-365-6985,2005-03-01,2022,2022-12-21
"추계예술대학교 일반대학원",Graduate School Of Chugye University For The Arts,본교,대학원,일반대학원,사립,11,서울특별시,"서울특별시 서대문구 북아현로11가길 7 (북아현동, 추계예술대학교)",,03762,,grad.chugye.ac.kr,02-362-5900,02-365-6985,2004-03-01,2022,2022-12-21
"춘천교육대학교 교육대학원","Graduateschoolofeducation,Chuncheonuniversity",본교,대학원,특수대학원,국립,42,강원도,"강원도 춘천시 공지로 126 (석사동, 춘천교육대학교)",,24328,,www.cnue.ac.kr/graduate,033-260-6152,033-260-6155,1996-03-01,2022,2022-12-21
"충남대학교 경영대학원",Graduate School Of Business Administration Chungnam National University,본교,대학원,특수대학원,국립,30,대전광역시,"대전광역시 유성구 대학로 99 (궁동, 충남대학교)",,34134,,mba.cnu.ac.kr,042-821-5207,042-825-2619,1970-03-01,2022,2022-12-21
"충남대학교 교육대학원",Graduauate School Of Education Chungnam National University,본교,대학원,특수대학원,국립,30,대전광역시,"대전광역시 유성구 대학로 99 (궁동, 충남대학교)",,34134,,egc.cnu.ac.kr,042-821-5252,042-822-8995,1975-03-10,2022,2022-12-21
"충남대학교 국가정책대학원",Graduate School of National Public Policy in Chungnam National University,본교,대학원,특수대학원,국립,30,대전광역시,"대전광역시 유성구 대학로 99 (궁동, 충남대학교)",,34134,,gnpp.cnu.ac.kr,042-821-8026,042-823-5875,2013-03-04,2022,2022-12-21
"충남대학교 녹색에너지기술전문대학원",Graduate School Of Green Energy Technology,본교,대학원,전문대학원,국립,30,대전광역시,"대전광역시 유성구 대학로 99 (궁동, 충남대학교)",,34134,,greentech.cnu.ac.kr,042-821-5114,042-822-3334,2010-03-02,2022,2022-12-21
"충남대학교 대학원",Chungnam National University Graduate School,본교,대학원,일반대학원,국립,30,대전광역시,"대전광역시 유성구 대학로 99 (궁동, 충남대학교)",,34134,,grad.cnu.ac.kr/,042-821-7056,042-821-5205,1957-04-04,2022,2022-12-21
"충남대학교 법학전문대학원",Chungnam National University Law School,본교,대학원,전문대학원,국립,30,대전광역시,"대전광역시 유성구 대학로 99 (궁동, 충남대학교)",,34134,,law.cnu.ac.kr/,042-821-5814,042-821-8881,2009-03-01,2022,2022-12-21
"충남대학교 보건대학원",Graduate School Of Public Health,본교,대학원,특수대학원,국립,30,대전광역시,"대전광역시 유성구 대학로 99 (궁동, 충남대학교)",,34134,,gsph.cnu.ac.kr,042-580-8375,042-581-8374,1988-11-30,2022,2022-12-21
"충남대학교 분석과학기술대학원",Graduate School Of Analytical Science And Technology,본교,대학원,전문대학원,국립,30,대전광역시,"대전광역시 유성구 대학로 99 (궁동, 충남대학교)",,34134,,grast.cnu.ac.kr/,042-821-8545,042-821-8541,2009-03-01,2022,2022-12-21
"충남대학교 산업대학원",Graduate School Of Industry Chungnam National University,본교,대학원,특수대학원,국립,30,대전광역시,"대전광역시 유성구 대학로 99 (궁동, 충남대학교)",,34134,,ind.cnu.ac.kr/,042-821-5262,042-822-8332,1989-12-30,2022,2022-12-21
"충남대학교 스마트농업대학원",Graduate School of Smart Agriculture,본교,대학원,특수대학원,국립,30,대전광역시,대전광역시 유성구 대학로 99 (궁동),,34134,,https://smart.cnu.ac.kr/smart/index.do,042-821-6711,042-823-6246,2021-03-01,2022,2022-12-21
"충남대학교 신약전문대학원",Graduate School Of New Drug Discovery & Development,본교,대학원,전문대학원,국립,30,대전광역시,"대전광역시 유성구 대학로 99 (궁동, 충남대학교)",,34134,,gsdd.cnu.ac.kr,042-821-8622,042-821-8927,2010-03-02,2022,2022-12-21
"충남대학교 에너지과학기술대학원",Graduate School Of Energy Science And Technology,본교,대학원,전문대학원,국립,30,대전광역시,"대전광역시 유성구 대학로 99 (궁동, 충남대학교)",,34134,,gest.cnu.ac.kr,042-821-8603,042-821-8839,2010-03-02,2022,2022-12-21
"충남대학교 의학전문대학원","Chungnam National University, School Of Medicine",본교,대학원,전문대학원,국립,30,대전광역시,"대전광역시 유성구 대학로 99 (궁동, 충남대학교)",,34134,,medicine.cnu.ac.kr/index/,042-821-5114,042-584-2846,2009-03-01,2022,2022-12-21
"충남대학교 특허법무대학원",The Graduate School Of Intellectual Property Law,본교,대학원,특수대학원,국립,30,대전광역시,"대전광역시 유성구 대학로 99 (궁동, 충남대학교)",,34134,,homepage.cnu.ac.kr/cnuip,042-821-5216,042-821-8881,2000-03-01,2022,2022-12-21
"충남대학교 평화안보대학원",Graduate School Of Peace & Security Studies,본교,대학원,특수대학원,국립,30,대전광역시,"대전광역시 유성구 대학로 99 (궁동, 충남대학교)",,34134,,peace.cnu.ac.kr/,042-821-5233,042-822-5236,2002-03-01,2022,2022-12-21
"충남대학교 행정대학원",Graduate School Of Puablic Administration Chungnam National University,본교,대학원,특수대학원,국립,30,대전광역시,"대전광역시 유성구 대학로 99 (궁동, 충남대학교)",,34134,,gspa.cnu.ac.kr,042-821-5223,042-823-4038,1981-11-25,2022,2022-12-21
"충북대학교 경영대학원",Graduate School Of Business Chungbuk National University,본교,대학원,특수대학원,국립,43,충청북도,"충청북도 청주시 서원구 충대로 1 (개신동, 충북대학교)",,28644,,cbmba.chungbuk.ac.kr/,043-261-2320,043-268-2426,1991-11-15,2022,2022-12-21
"충북대학교 교육대학원",Graduate School Of Education Chungbuk National University,본교,대학원,특수대학원,국립,43,충청북도,"충청북도 청주시 서원구 충대로 1 (개신동, 충북대학교)",,28644,,gsedu.chungbuk.ac.kr/,043-261-2640,043-272-1604,1975-03-10,2022,2022-12-21
"충북대학교 대학원",Graduate School Chungbuk National University,본교,대학원,일반대학원,국립,43,충청북도,"충청북도 청주시 서원구 충대로 1 (개신동, 충북대학교)",,28644,,www.chungbuk.ac.kr/graduate,043-261-2017,043-261-3174,1968-01-10,2022,2022-12-21
"충북대학교 법무대학원",Graduate School Of Legal Affairs Chungbuk National University,본교,대학원,특수대학원,국립,43,충청북도,"충청북도 청주시 서원구 충대로 1 (개신동, 충북대학교)",,28644,,law.chungbuk.ac.kr,043-261-2610,043-272-1605,1996-11-04,2022,2022-12-21
"충북대학교 법학전문대학원",Chungbuk National University Law School,본교,대학원,전문대학원,국립,43,충청북도,"충청북도 청주시 서원구 충대로 1 (개신동, 충북대학교)",,28644,,lawschool.cbnu.ac.kr,043-261-2610,043-272-1605,2009-03-01,2022,2022-12-21
"충북대학교 북방농업대학원",Graduate School of Northern Agri-industry,본교,대학원,특수대학원,국립,43,충청북도,충청북도 청주시 서원구 충대로 1 (개신동),,28644,,,043-261-3516,043-261-3516,2020-12-07,2022,2022-12-21
"충북대학교 산업대학원",Graduate School Of Industry Chungbuk National University,본교,대학원,특수대학원,국립,43,충청북도,"충청북도 청주시 서원구 충대로 1 (개신동, 충북대학교)",,28644,,gsi.chungbuk.ac.kr,043-261-3878,043-268-7621,1989-11-06,2022,2022-12-21
"충북대학교 세종 국가정책대학원",Sejong Graduate School Of National Policy Chungbuk National University,본교,대학원,특수대학원,국립,43,충청북도,"충청북도 청주시 서원구 충대로 1 (개신동, 충북대학교)",,28644,,sopa.chungbuk.ac.kr,043-261-2170,043-271-1713,2016-03-01,2022,2022-12-21
"충북대학교 수의방역대학원",Graduate School of Veterinary Biosecurity and Protection,본교,대학원,특수대학원,국립,43,충청북도,충청북도 청주시 서원구 충대로 1 (개신동),,28644,,,043-249-1648,043-249-1648,2020-12-07,2022,2022-12-21
